くりっく,クリック,kuritku
ちょきん,貯金,chokinn
にわとり,ニワトリ,niwatori
ごーる!,ゴール!,goru!
おまつり,お祭り,omaturi
しゃべる,シャベル,syaberu
すこっぷ,スコップ,sukoppu
はつゆめ,初夢,hatuyume
くっきー,クッキー,kutki
こーひー,コーヒー,kohi
こうちゃ,紅茶,kotya
せんとう,銭湯,sennto
おはなみ,お花見,ohanami
けしごむ,消しゴム,kesigomu
べてらん,べテラン,beterann
かまくら,かまくら,kamakura
たいまー,タイマー,taima
ばんぱー,バンパー,bannpa
ながぐつ,長靴,nagagutu
さっかー,サッカー,satka
すけーと,スケート,suketo
ばってら,バッテラ,battera
ぎちょう,議長,gicho
ねくたい,ネクタイ,nekutai
かぼちゃ,かぼちゃ,kabotya
こくばん,黒板,kokubann
わるぢえ,悪知恵,waruzie
かんけり,缶蹴り,kannkeri
ひめりんご,姫りんご,himerinngo
たまのこし,玉の輿,tamanokosi
おんらいん,オンライン,onnrainn
にほんちず,日本地図,nihonntizu
ちんじゅう,珍獣,tinnju
もらいなき,もらい泣き,morainaki
ほうせんか,ホウセンカ,hosennka
すいさいが,水彩画,suisaiga
かせいじん,火星人,kaseizinn
りこーだー,リコーダー,rikoda
ばいおりん,バイオリン,baiorinn
はーもにか,ハーモニカ,hamonika
すとらっぷ,ストラップ,sutorappu
そりてぃあ,ソリティア,soriteia
もんぶらん,モンブラン,monnburann
かつかれー,カツカレー,katukare
こどものひ,こどもの日,kodomonohi
らっきー!,ラッキー!,ratki!
めんちかつ,メンチカツ,menntikatu
おむらいす,オムライス,omuraisu
えいたんご,英単語,eitanngo
あくせんと,アクセント,akusennto
いいゆだな,いい湯だな,iiyudana
さくらんぼ,さくらんぼ,sakurannbo
にわかあめ,にわか雨,niwakame
らんきんぐ,ランキング,rannkinngu
ちゃーはん,チャーハン,tyahann
くりすます,クリスマス,kurisumasu
ちょうちょ,ちょうちょ,chocho
まよねーず,マヨネーズ,mayonezu
はなふぶき,花吹雪,hanahubuki
しくらめん,シクラメン,sikuramenn
うでどけい,腕時計,udedokei
だいどころ,台所,daidokoro
りこーだー,リコーダー,rikoda
りんごあめ,りんご飴,rinngoame
かれんだー,カレンダー,karennda
ほいっする,ホイッスル,hoituru
さふぁいあ,サファイア,sahuaia
かみねんど,紙粘土,kaminenndo
だいとかい,大都会,daitokai
でりけーと,デリケート,deriketo
すなどけい,砂時計,sunadokei
すとらいぷ,ストライプ,sutoraipu
ふぃるたー,フィルター,huiruta
おままごと,おままごと,omamagoto
はりけーん,ハリケーン,harikenn
ゆきだるま,雪だるま,yukidaruma
すにーかー,スニーカー,sunika
とらくたー,トラクター,torakuta
いやしけい,癒し系,iyasikei
おきにいり,お気に入り,okiniiri
ちへいせん,地平線,tiheisenn
くれーたー,クレーター,kureta
ぎゃらりー,ギャラリー,gyarari
らんどせる,ランドセル,ranndoseru
ひかえしつ,控え室,hikaesitu
てでぃべあ,テディベア,tedeibea
ゆめごこち,夢心地,yumegokoti
しんちょう,身長,sinncho
たいじゅう,体重,taiju
あんけーと,アンケート,annketo
くりすたる,クリスタル,kurisutaru
かんがるー,カンガルー,kanngaru
しゅりけん,手裏剣,syurikenn
ひざこぞう,ひざ小僧,hizakozo
すとれーと,ストレート,sutoreto
ろんぐぱす,ロングパス,ronngupasu
ひょうがき,氷河期,hyogaki
えどばくふ,江戸幕府,edobakuhu
ふるほんや,古本屋,huruhonnya
らふれしあ,ラフレシア,rahuresia
ひなあられ,ひなあられ,hinarare
あめふらし,アメフラシ,amehurasi
あめちゃん,飴ちゃん,ametyann
あらいやだ,アラ嫌だ,araiyada
いいてんき,いい天気,iitennki
いたいです,痛いです,itaidesu
えびふらい,エビフライ,ebihurai
おおもりで,大盛りで,omoride
かうんたー,カウンター,kaunnta
ぎんしゃり,銀シャリ,ginnsyari
しゃったー,シャッター,syatta
しんぶんし,新聞紙,sinnnbunnsi
ずわいがに,ズワイガニ,zuwaigani
たらばがに,タラバガニ,tarabagani
ちゅうとろ,中トロ,chutoro
あめとむち,アメとムチ,ametomuti
たまごやき,玉子焼き,tamagoyaki
めだまやき,目玉焼き,medamayaki
ぶるどっぐ,ブルドッグ,burudotgu
ぼたんえび,ボタン海老,botanebi
ほんきのめ,本気の目,honnkinome
もやしっこ,モヤシっ子,moyasikko
よっぱらい,酔っ払い,yopparai
わたぼこり,綿ボコリ,watabokori
ちらしずし,ちらしズシ,tirasizusi
てまきずし,手巻きズシ,temakizusi
りさいくる,リサイクル,risaikuru
てっかまき,鉄火巻き,tetkamaki
おふさいど,オフサイド,ohusaido
とくもりで,特盛りで,tokumoride
するめいか,スルメイカ,surumeika
こどものひ,こどもの日,kodomonohi
えころじー,エコロジー,ekorozi
えちけっと,エチケット,etiketto
てぃらみす,ティラミス,teiramisu
でざいなー,デザイナー,dezaina
はねぼうき,羽根ボウキ,haneboki
かれんだー,カレンダー,karennda
きーぼーど,キーボード,kibodo
さくらさく,サクラサク,sakurasaku
かたたたき,肩叩き,katatataki
ねったいや,熱帯夜,nettaiya
かっぱまき,カッパ巻き,kappamaki
おやこどん,親子丼,oyakodonn
びりやーど,ビリヤード,biriyado
ぼうりんぐ,ボウリング,borinngu
じせだいき,次世代機,zisedaiki
たいぴんぐ,タイピング,taipinngu
まんほーる,マンホール,mannhoru
ゆうえんち,遊園地,yuennti
どらいやー,ドライヤー,doraiya
わいしゃつ,ワイシャツ,waisyatu
おおそうじ,大掃除,osozi
おーとばい,オートバイ,otobai
こうきあつ,高気圧,kokiatu
じゃんぐる,ジャングル,jannguru
しゃんぱん,シャンパン,syannpann
えいがかん,映画館,eigakann
こんさーと,コンサート,konnsato
ごぜんさま,午前様,gozennsama
もしもし?,もしもし?,mosimosi?
むじんとう,無人島,muzinnto
ごーじゃす,ゴージャス,gojasu
こんにちは,こんにちは,konnnitiha
さようなら,さようなら,sayonara
だいにんき,大人気,daininnki
はつひので,初日の出,hatuhinode
すぴーかー,スピーカー,supika
てぃっしゅ,ティッシュ,teitsyu
えどじだい,江戸時代,edozidai
ちょんまげ,ちょんまげ,chonnmage
こいのぼり,鯉のぼり,koinobori
そーせーじ,ソーセージ,sosezi
きょうだい,兄弟,kyodai
ゆきだるま,雪だるま,yukidaruma
たっきゅう,卓球,tatkyu
かたるしす,カタルシス,katarusisu
さくらもち,さくらもち,sakuramoti
よーぐると,ヨーグルト,yoguruto
しょうかき,消火器,syokaki
ぷろのわざ,プロの技,puronowaza
ぶゆうでん,武勇伝,buyudenn
あるまじろ,アルマジロ,arumaziro
てれびっこ,テレビっ子,terebitko
はろうぃん,ハロウィン,haroinn
ぱんぷきん,パンプキン,pannpukinn
じがじさん,自画自賛,zigazisann
ぺあるっく,ペアルック,pearutku
おぼっちゃま,おぼっちゃま,obottyama
ちゃんぴおん,チャンピオン,tyannpionn
びーちぼーる,ビーチボール,bitiboru
こくごじてん,国語辞典,kokugozitenn
こくはくする,告白する,kokuhakusuru
とどうふけん,都道府県,todohukenn
ちちのいげん,父の威厳,titinoigenn
いぬのさんぽ,犬の散歩,inunosannpo
がんばって!,頑張って!,gannbatte!
ふしぎちゃん,不思議ちゃん,husigityann
しごげんきん,私語厳禁,sigogennkinn
がらむまさら,ガラムマサラ,garamumasara
びしょうねん,美少年,bisyonenn
ほしがきれい,星がきれい,hosigakirei
かうちぽてと,カウチポテト,kautipoteto
あじがうすい,味が薄い,azigausui
いろえんぴつ,色鉛筆,iroennpitu
としょいいん,図書委員,tosyoiinn
おくりばんと,送りバント,okuribannto
ひつじのむれ,羊の群れ,hituzinomure
またあした!,またあした!,matasita!
とらんぺっと,トランペット,torannpetto
くらりねっと,クラリネット,kurarinetto
いまなんじ?,今何時?,imanannzi?
どれすあっぷ,ドレスアップ,doresuappu
かすたねっと,カスタネット,kasutanetto
しきおりおり,四季折々,sikioriori
まんげきょう,万華鏡,manngekyo
たいがどらま,大河ドラマ,taigadorama
あいすある?,アイスある?,aisuaru?
でんしじしょ,電子辞書,dennsizisyo
うっとりする,うっとりする,uttorisuru
ひっぱりだこ,ひっぱりだこ,hipparidako
みちにまよう,道に迷う,mitinimayo
ふるまらそん,フルマラソン,hurumarasonn
かいぎちゅう,会議中,kaigichu
ちきんかれー,チキンカレー,tikinnkare
ねこにこばん,猫に小判,nekonikobann
とおんきごう,ト音記号,tonnkigo
ねみみにみず,寝耳に水,nemiminimizu
こはるびより,小春日和,koharubiyori
ちゅうこしゃ,中古車,chukosya
でんわちょう,電話帳,dennwacho
たいそうふく,体操服,taisohuku
しんりてすと,心理テスト,sinnritesuto
ひらけごま!,ひらけゴマ!,hirakegoma!
あっとまーく,アットマーク,attomaku
よじじゅくご,四字熟語,yozijukugo
てんきよほう,天気予報,tennkiyoho
しんりんよく,森林浴,sinnrinnyoku
べすとひっと,ベストヒット,besutohitto
えくささいず,エクササイズ,ekusasaizu
ひっちはいく,ヒッチハイク,hittihaiku
すいへいせん,水平線,suiheisenn
こっくぴっと,コックピット,kotkupitto
ねみみにみず,寝耳に水,nemiminimizu
きまつてすと,期末テスト,kimatutesuto
ぽてとさらだ,ポテトサラダ,potetosarada
るいじんえん,類人猿,ruizinenn
せんもんてん,専門店,sennmonntenn
だいなまいと,ダイナマイト,dainamaito
からーこぴー,カラーコピー,karakopi
きょうりゅう,恐竜,kyoryu
おってをまく,追っ手をまく,otteomaku
ねいるさろん,ネイルサロン,neirusaronn
まだまだだな,まだまだだな,madamadadana
はつかねずみ,ハツカネズミ,hatukanezumi
ぶろっこりー,ブロッコリー,burotkori
あすぱらがす,アスパラガス,asuparagasu
ばどみんとん,バドミントン,badominntonn
しんはっけん,新発見,sinnhakkenn
いきとうごう,意気投合,ikitogo
あすたりすく,アスタリスク,asutarisuku
ぐらじおらす,グラジオラス,guraziorasu
だぶるぷれー,ダブルプレー,daburupure
ないやあんだ,内野安打,naiyannda
よがのぽーず,ヨガのポーズ,yoganopozu
あきれすけん,アキレス腱,akiresukenn
ふぁんくらぶ,ファンクラブ,huannkurabu
えんでぃんぐ,エンディング,enndeinngu
ぼんじゅーる,ボンジュール,bonnjuru
おこのみやき,お好み焼き,okonomiyaki
もんじゃやき,もんじゃ焼き,monnjayaki
しりめつれつ,支離滅裂,sirimeturetu
あらおくさま,あら奥様,araokusama
いただきます,いただきます,itadakimasu
おいなりさん,おいなりさん,oinarisann
おしんこまき,お新香巻き,osinnkomaki
がちゃがちゃ,ガチャガチャ,gatyagatya
かみがない!,紙がない!,kamiganai!
きゅーちゃん,キューちゃん,kyutyann
くりきんとん,栗きんとん,kurikinntonn
ごちそうさま,ごちそうさま,gotisosama
ごめんなさい,ごめんなさい,gomennnasai
しょうりんじ,少林寺,syorinnzi
しょっぱいよ,しょっぱいヨ,syoppaiyo
すとっきんぐ,ストッキング,sutotkinngu
でぃすぷれい,ディスプレイ,deisupurei
といれどこ?,トイレどこ?,toiredoko?
なんてこった,なんてこった,nanntekotta
まずはびーる,まずはビール,mazuhabiru
ねしょうがつ,寝正月,nesyogatu
こねこちゃん,子猫ちゃん,konekotyann
うせつきんし,右折禁止,usetukinnsi
かいてんずし,回転ずし,kaitennzusi
ひなたぼっこ,ひなたぼっこ,hinatabotko
たいむかーど,タイムカード,taimukado
おーくしょん,オークション,okusyonn
こんぴゅーた,コンピュータ,konnpyuta
たからのちず,宝の地図,takaranotizu
なべぶぎょう,鍋奉行,nabebugyo
ぽっぷこーん,ポップコーン,poppukonn
ととかるちょ,トトカルチョ,totokarucho
けんびきょう,顕微鏡,kennbikyo
ちょこれーと,チョコレート,chokoreto
ふらんすぱん,フランスパン,hurannsu-pa-n
みぎくりっく,右クリック,migikuritku
こあくまてき,小悪魔的,koakumateki
えいきゅうし,永久歯,eikyusi
かおすりろん,カオス理論,kaosurironn
こだいいせき,古代遺跡,kodaiiseki
あんただれ?,あんた誰?,anntadare?
おりんぴっく,オリンピック,orinnpitku
ここはどこ?,ここはどこ?,kokohadoko?
かいすいよく,海水浴,kaisuiyoku
あっぷるぱい,アップルパイ,appurupai
しんかいぎょ,深海魚,sinnkaigyo
ねこじゃらし,猫じゃらし,nekojarasi
いちごじゃむ,イチゴジャム,itigojamu
ろーるけーき,ロールケーキ,rorukeki
せいじんのひ,成人の日,seizinnnohi
げんばあわせ,現場合わせ,gennbawase
うーろんちゃ,ウーロン茶,uronntya
ねったいぎょ,熱帯魚,nettaigyo
たいおんけい,体温計,taionnkei
ちゃわんむし,茶碗蒸し,tyawannmusi
ちょきんばこ,貯金箱,chokinnbako
めからうろこ,目からウロコ,mekarauroko
しゃぼんだま,シャボン玉,syabonndama
ぐんかんまき,軍艦巻き,gunnkannmaki
へりこぷたー,ヘリコプター,herikoputa
えれべーたー,エレベーター,erebeta
あきのよなが,秋の夜長,akinoyonaga
としでんせつ,都市伝説,tosidennsetu
もどりがつお,戻り鰹,modorigatuo
かるぱっちょ,カルパッチョ,karupatcho
こわいはなし,怖い話,kowaihanasi
どうろこうじ,道路工事,dorokozi
だいなみっく,ダイナミック,dainamitku
だいどうげい,大道芸,daidogei
ひっこしそば,引越しそば,hikkosisoba
あすふぁると,アスファルト,asuhuaruto
めろんそーだ,メロンソーダ,meronnsoda
ひのようじん,火の用心,hinoyozinn
おもちかえり,お持ち帰り,omotikaeri
まほうつかい,魔法使い,mahotukai
しゃーべっと,シャーベット,syabetto
やすみじかん,休み時間,yasumizikann
しょしんしゃ,初心者,syosinnsya
どうそうかい,同窓会,dosokai
ちーずけーき,チーズケーキ,tizukeki
ぱいなっぷる,パイナップル,painappuru
じゃあまたね,じゃあまたね,jamatane
じゃんぴんぐ,ジャンピング,jannpinngu
さんだんとび,三段跳び,sanndanntobi
めとろのーむ,メトロノーム,metoronomu
ひとがわるい,人が悪い,hitogawarui
あーてぃすと,アーティスト,ateisuto
りょうかい!,了解!,ryokai!
にんぎょひめ,人魚姫,ninngyohime
ねいるあーと,ネイルアート,neiruato
のらりくらり,のらりくらり,norarikurari
とろんぼーん,トロンボーン,toronnbonn
ぜんはいそげ,善は急げ,zennhaisoge
ころしもんく,殺し文句,korosimonnku
ぷらすしこう,プラス思考,purasusiko
しんりんよく,森林浴,sinnrinnyoku
かーちぇいす,カーチェイス,kacheisu
ろまんちっく,ロマンチック,romanntikku
こはるびより,小春日和,koharubiyori
どろぼうねこ,泥棒猫,doroboneko
てんねんすい,天然水,tennnennsui
かぎがない!,鍵がない!,kagiganai!
あっぷるてぃー,アップルティー,appurutei
ふぉーくでゅお,フォークデュオ,huokudeゅo
ぱうだーすのう,パウダースノウ,paudasuno
せんちめんたる,センチメンタル,senntimenntaru
りゅうとうだび,竜頭蛇尾,ryutodabi
いさんそうぞく,遺産相続,isannsozoku
らじおたいそう,ラジオ体操,raziotaiso
かんぜんじあい,完全試合,kannzennziai
ばうむくーへん,バウムクーヘン,baumukuhenn
じょうもんどき,縄文土器,jomonndoki
ばいうぜんせん,梅雨前線,baiuzennsenn
やまとだましい,大和魂,yamatodamasii
ほくとしちせい,北斗七星,hokutositisei
ほくおうしんわ,北欧神話,hokuosinnwa
まんようしゅう,万葉集,mannyosyu
きえるまきゅう,消える魔球,kierumakyu
まちがいさがし,間違い探し,matigaisagasi
ふくざつかいき,複雑怪奇,hukuzatukaiki
ほわいとぼーど,ホワイトボード,howaitobodo
てれびばんぐみ,テレビ番組,terebibanngumi
おににかなぼう,鬼に金棒,oninikanabo
みくろのせかい,ミクロの世界,mikuronosekai
ぼうはんぶざー,防犯ブザー,bohannbuza
けっこんします,結婚します,kekkonnsimasu
あさのあいさつ,朝のあいさつ,asanoaisatu
ちぇっくもよう,チェック模様,chetkumoyo
しょうひりょう,消費量,syohiryo
れんじでちん!,レンジでチン!,rennzidetinn!
かるすとだいち,カルスト台地,karusutodaiti
はれーすいせい,ハレー彗星,haresuisei
ぜつめつのきき,絶滅の危機,zetumetunokiki
しあいそくほう,試合速報,siaisokuho
しゃこうだんす,社交ダンス,syakodannsu
きょうのにっき,今日の日記,kyononitki
きゅうしょくひ,給食費,kyusyokuhi
さぼてんのはな,サボテンの花,sabotennnohana
そらのおうじゃ,空の王者,soranouja
せんしょくたい,染色体,sennsyokutai
あわいはつこい,淡い初恋,awaihatukoi
しゅいをきーぷ,首位をキープ,syuiokipu
ふぉーくぎたー,フォークギター,huokugita
ぱいぷおるがん,パイプオルガン,paipuorugann
ぼうはんぶざー,防犯ブザー,bohannbuza
こけこっこー!,コケコッコー!,kokekotko!
ねこにまたたび,ねこにマタタビ,nekonimatatabi
ごはんたべた?,ご飯たべた?,gohanntabeta?
りっぷくりーむ,リップクリーム,rippukurimu
はしりたかとび,走り高跳び,hasiritakatobi
めいしこうかん,名刺交換,meisikokann
さるのこしかけ,さるのこしかけ,sarunokosikake
しはつれっしゃ,始発列車,sihaturetsya
むぎわらぼうし,麦わら帽子,mugiwarabosi
ぴったりさいず,ぴったりサイズ,pittarisaizu
はくしにもどす,白紙に戻す,hakusinimodosu
きゅうてんかい,急展開,kyutennkai
ばいうぜんせん,梅雨前線,baiuzennsenn
ざんねんしょう,残念賞,zannnennsyo
しょーとけーき,ショートケーキ,syotokeki
ぺぺろんちーの,ぺペロンチーノ,peperonntino
ぶろっくくずし,ブロック崩し,burokkukuzusi
ばるーんあーと,バルーンアート,barunato
まっしろなゆき,真っ白な雪,massironayuki
たいないどけい,体内時計,tainaidokei
いしんでんしん,以心伝心,isinndennsinn
めざましどけい,目覚まし時計,mezamasidokei
ぎむきょういく,義務教育,gimukyoiku
くもりのちはれ,曇りのち晴れ,kumorinotihare
ねーむぷれーと,ネームプレート,nemupureto
なないろのにじ,七色の虹,nanairononizi
まちうけがめん,待ち受け画面,matiukegamenn
にんきたれんと,人気タレント,ninnkitarennto
さっかーごーる,サッカーゴール,satkagoru
おはだつるつる,お肌つるつる,ohadaturuturu
ぬきうちけんさ,抜き打ち検査,nukiutikennsa
どんでんがえし,どんでん返し,donndenngaesi
えんぴつけずり,鉛筆削り,ennnpitukezuri
さんじのおやつ,三時のおやつ,sannzinoyatu
ろっかーるーむ,ロッカールーム,rotkarumu
おはなみいこう,お花見行こう,ohanamiiko
ろじょうらいぶ,路上ライブ,rojoraibu
きぶんそうかい,気分爽快,kibunnsokai
ぐーちょきぱー,グーチョキパー,guchokipa
けんしゅうかい,研修会,kennsyukai
たっきゅうびん,宅急便,tatkyubinn
じぐそーぱずる,ジグソーパズル,zigusopazuru
ろんぐすかーと,ロングスカート,ronngusukato
いんふるえんざ,インフルエンザ,innhuruennza
まろんくりーむ,マロンクリーム,maronnkurimu
またあうひまで,また会う日まで,matauhimade
かまくらばくふ,鎌倉幕府,kamakurabakuhu
たけやぶやけた,竹やぶ焼けた,takeyabuyaketa
しょううちゅう,小宇宙,syouchu
せきゆすとーぶ,石油ストーブ,sekiyusutobu
せろはんてーぷ,セロハンテープ,serohanntepu
しつもんじこう,質問事項,situmonnziko
はげしいらいう,激しい雷雨,hagesiiraiu
きゃっちこぴー,キャッチコピー,kyattikopi
くーりんぐおふ,クーリングオフ,kurinnguohu
のーとぱそこん,ノートパソコン,notopasokonn
めじゃーりーぐ,メジャーリーグ,mejarigu
せんぼんのっく,千本ノック,sennbonnnotku
めーるふぉーむ,メールフォーム,meruhuomu
ぷらねたりうむ,プラネタリウム,puranetariumu
あにめーしょん,アニメーション,animesyonn
いつものやつね,いつものやつね,itumonoyatune
おきなわいこう,沖縄行こう,okinawaiko
おしおください,お塩ください,osiokudasai
ぐきっていった,グキッていった,gukitteitta
さいふおとした,財布落とした,saihuotosita
さつえいきんし,撮影禁止,satueikinnsi
しなばもろとも,死なばもろとも,sinabamorotomo
せんたくびより,洗濯びより,senntakubiyori
たいむさーびす,タイムサービス,taimusabisu
たけやぶやけた,竹ヤブ焼けた,takeyabuyaketa
なんてったって,何てったって,nanntettatte
ばっどちょいす,バッドチョイス,batdochoisu
ばっぽんてきな,抜本的な,bapponntekina
ひよこぴよぴよ,ヒヨコピヨピヨ,hiyokopiyopiyo
ぶらっくほーる,ブラックホール,buratkuhoru
ぽきっておれた,ポキッて折れた,pokitteoreta
めつぶしきんし,目潰し禁止,metubusikinnsi
いんたーねっと,インターネット,inntanetto
わさびいれすぎ,ワサビ入れすぎ,wasabiiresugi
こさじいっぱい,小さじ一杯,kosaziippai
にほんのこころ,日本の心,nihonnnokokoro
ひっこしました,引っ越しました,hikkosimasita
でじたるかめら,デジタルカメラ,dezitarukamera
だぶるくりっく,ダブルクリック,daburukuritku
ほいーるまうす,ホイールマウス,hoirumausu
けいたいでんわ,携帯電話,keitaidennwa
まつたけごはん,マツタケご飯,matutakegohann
はいすいのじん,背水の陣,haisuinozinn
しらぬがほとけ,知らぬが仏,siranugahotoke
じごくにほとけ,地獄に仏,zigokunihotoke
しょうみきげん,賞味期限,syomikigenn
ひだりくりっく,左クリック,hidarikuritku
ぶろーどばんど,ブロードバンド,burodobanndo
しゅんぶんのひ,春分の日,syunnbunnnohi
まいなすいおん,マイナスイオン,mainasuionn
かっぷらーめん,カップラーメン,kappuramenn
にっしんげっぽ,日進月歩,nissinngeppo
